id_cliente;edad_cliente;inclinacion_tejado;antiguedad_propiedad;consumo_anual_mmpp;horas_trabajo;modalidad_trabajo;orientacion;ratio_ingresos_deudas;contrata
1960;27;Suelo;0;36;40;R;E;0,16;1
1961;20;MuyInclinado;0;28;20;P;S;0,82;0
1962;20;Plano;3;21;20;P;E;1,03;0
1963;27;MuyInclinado;4;36;30;P;O;0,56;0
1964;29;MuyInclinado;0;28;40;R;E;0,22;0
1965;28;PocoInclinado;3;47;40;P;N;0,55;0
1966;52;PocoInclinado;17;125;20;R;E;0,01;1
1967;28;MuyInclinado;8;22;30;R;E;0,3;1
1968;27;MuyInclinado;1;25;10;R;E;0,03;1
1969;38;Plano;17;41;20;P;S;0,58;1
1970;47;Plano;22;108;30;R;O;0,17;1
1971;22;PocoInclinado;0;24;40;R;E;0,41;0
1972;18;MuyInclinado;0;25;20;R;E;0,31;0
1973;40;PocoInclinado;3;35;10;P;O;0,39;0
1974;33;MuyInclinado;4;79;30;P;S;0,29;0
1975;53;Suelo;9;97;10;P;S;0,45;0
1976;23;PocoInclinado;0;62;30;R;E;0,08;0
1977;23;PocoInclinado;0;30;30;P;N;0,53;0
1978;26;PocoInclinado;3;18;40;P;E;0,85;0
1979;32;MuyInclinado;7;33;10;P;S;0,99;0
1980;30;PocoInclinado;1;16;30;R;O;0,62;0
1981;41;MuyInclinado;5;37;20;R;E;0,21;1
1982;26;MuyInclinado;1;26;10;P;O;0,54;0
1983;19;MuyInclinado;0;19;10;R;E;0,28;1
1984;58;PocoInclinado;26;132;30;R;E;0,04;1
1985;52;PocoInclinado;21;121;30;R;E;0,04;1
1986;28;Plano;4;25;20;R;E;0,32;1
1987;47;MuyInclinado;6;40;10;R;O;0,3;0
1988;30;PocoInclinado;4;62;40;P;O;0,39;0
1989;36;MuyInclinado;1;55;20;P;S;0,55;0
1990;26;PocoInclinado;1;35;30;R;O;0,27;1
1991;20;MuyInclinado;0;34;30;P;E;0,51;0
1992;42;PocoInclinado;19;24;10;P;N;0,78;1
1993;33;PocoInclinado;5;35;40;R;E;0,2;1
1994;26;MuyInclinado;1;26;40;P;O;0,54;0
1995;28;PocoInclinado;3;61;30;P;S;0,42;0
1996;23;PocoInclinado;0;19;30;R;E;0,09;1
1997;64;Plano;7;24;10;R;E;0,34;1
1998;21;PocoInclinado;0;27;30;R;E;0,11;1
1999;20;PocoInclinado;0;20;10;P;E;0,81;1
2000;33;PocoInclinado;2;66;40;R;E;0,08;1
2001;30;PocoInclinado;1;16;30;R;O;0,62;0
2002;47;PocoInclinado;17;61;30;R;S;0,2;1
2003;40;PocoInclinado;3;35;30;P;O;0,39;0
2004;18;MuyInclinado;0;29;20;R;E;0,25;1
2005;19;Plano;3;21;30;R;E;0,41;1
2006;18;MuyInclinado;0;12;10;R;E;0,77;0
2007;30;PocoInclinado;5;95;10;R;S;0,14;1
2008;30;Plano;13;42;10;P;E;0,52;1
2009;19;MuyInclinado;0;21;30;P;E;0,69;1
2010;38;PocoInclinado;14;192;20;P;S;0,44;0
2011;21;MuyInclinado;1;29;10;R;E;0,25;1
2012;22;PocoInclinado;0;56;20;R;E;0,08;1
2013;21;Plano;1;23;10;P;O;0,88;0
2014;50;PocoInclinado;9;24;40;P;E;0,81;1
2015;27;Plano;2;24;30;R;E;0,3;1
2016;18;MuyInclinado;0;14;20;R;E;0,35;1
2017;41;Plano;11;36;30;P;O;0,39;0
2018;18;MuyInclinado;0;12;20;R;E;0,31;0
2019;27;PocoInclinado;0;28;20;R;E;0,22;1
2020;39;MuyInclinado;13;112;40;P;S;0,4;0
2021;19;MuyInclinado;0;23;10;R;O;0,47;1
2022;43;MuyInclinado;8;48;20;R;O;0,3;1
2023;63;Plano;22;61;20;P;O;0,36;1
2024;18;MuyInclinado;0;30;20;R;E;0,3;0
2025;62;Plano;33;96;30;P;S;0,36;1
2026;57;PocoInclinado;7;43;30;P;N;0,69;0
2027;35;PocoInclinado;7;76;10;R;E;0,16;1
2028;20;PocoInclinado;0;35;30;R;E;0,22;1
2029;19;MuyInclinado;0;24;20;P;E;0,65;0
2030;20;PocoInclinado;0;45;10;R;O;0,25;0
2031;18;MuyInclinado;0;27;30;R;E;0,29;1
2032;23;PocoInclinado;0;19;30;R;E;0,09;1
2033;24;PocoInclinado;0;17;20;R;E;0,63;1
2034;61;PocoInclinado;35;327;20;R;S;0,06;1
2035;38;PocoInclinado;14;192;10;P;S;0,44;0
2036;21;MuyInclinado;2;22;30;R;O;0,51;0
2037;33;Plano;11;52;40;R;E;0,27;0
2038;43;MuyInclinado;16;119;20;P;S;0,33;0
2039;29;PocoInclinado;2;45;30;R;E;0,1;1
2040;49;PocoInclinado;0;77;20;R;E;0,05;1
2041;34;MuyInclinado;14;59;30;R;N;0,18;1
2042;29;MuyInclinado;10;50;20;R;N;0,29;1
2043;44;Plano;9;37;20;P;N;0,68;1
2044;29;PocoInclinado;0;70;30;P;S;0,4;0
2045;43;Plano;4;26;30;P;O;0,63;1
2046;46;Plano;5;40;10;R;E;0,16;1
2047;34;PocoInclinado;7;43;40;P;S;1,01;0
2048;26;MuyInclinado;5;47;40;R;O;0,19;1
2049;29;MuyInclinado;4;48;20;P;N;0,33;1
2050;31;MuyInclinado;11;37;20;R;E;0,21;1
2051;19;MuyInclinado;0;17;20;P;E;0,85;0
2052;21;PocoInclinado;0;22;20;R;E;0,47;1
2053;20;Plano;3;24;40;P;O;0,84;0
2054;25;Suelo;0;16;30;R;E;0,23;1
2055;23;Plano;3;41;10;R;E;0,19;1
2056;25;PocoInclinado;0;29;40;P;O;0,7;0
2057;20;PocoInclinado;0;17;10;P;E;0,72;1
2058;29;Suelo;1;51;40;P;N;0,37;1
2059;53;Plano;17;59;40;R;E;0,01;1
2060;20;MuyInclinado;0;34;20;P;E;0,51;0
2061;50;MuyInclinado;15;65;30;P;S;0,32;1
2062;19;MuyInclinado;0;19;20;R;E;0,21;0
2063;26;Plano;10;31;20;R;E;0,37;1
2064;41;MuyInclinado;21;56;30;R;O;0,13;1
2065;27;MuyInclinado;4;36;40;P;O;0,56;0
2066;31;PocoInclinado;4;36;30;P;E;0,85;1
2067;46;PocoInclinado;8;119;10;R;O;0,1;0
2068;18;MuyInclinado;0;12;20;R;E;0,31;0
2069;43;MuyInclinado;20;180;10;R;S;0,11;1
2070;39;MuyInclinado;9;60;40;R;N;0,25;1
2071;35;PocoInclinado;4;18;30;R;E;0,32;1
2072;49;PocoInclinado;2;36;20;P;N;0,89;0
2073;26;PocoInclinado;0;24;30;P;S;1,65;0
2074;30;PocoInclinado;3;34;20;P;N;0,56;0
2075;27;MuyInclinado;8;29;40;R;E;0,29;1
2076;48;Suelo;2;52;20;P;O;0,38;1
2077;26;MuyInclinado;4;31;40;R;E;0,23;1
2078;25;MuyInclinado;6;18;10;P;O;1,07;0
2079;26;MuyInclinado;1;24;20;P;O;0,69;1
2080;42;MuyInclinado;17;66;20;R;O;0,22;1
2081;18;MuyInclinado;0;19;10;R;E;0,09;1
2082;31;PocoInclinado;7;30;40;R;E;0,08;1
2083;30;Plano;6;22;20;P;E;0,86;0
2084;30;PocoInclinado;4;30;30;R;E;0,4;1
2085;24;PocoInclinado;0;44;20;P;N;0,44;0
2086;34;MuyInclinado;4;46;30;R;E;0,17;1
2087;30;PocoInclinado;6;20;20;R;E;0,58;0
2088;30;Plano;7;40;20;P;O;0,4;0
2089;35;MuyInclinado;17;160;30;P;S;0,22;0
2090;22;PocoInclinado;0;28;40;R;E;0,37;0
2091;22;PocoInclinado;0;24;20;R;E;0,41;0
2092;28;PocoInclinado;3;75;40;R;E;0,1;1
2093;41;Suelo;9;87;20;R;E;0,09;1
2094;44;PocoInclinado;8;49;40;P;N;0,5;0
2095;23;PocoInclinado;0;118;30;R;E;0,12;1
2096;47;PocoInclinado;3;69;20;R;E;0,13;1
2097;33;PocoInclinado;8;37;10;R;E;0,14;1
2098;18;MuyInclinado;0;15;10;R;E;0,57;0
2099;27;PocoInclinado;1;38;30;R;E;0,3;1
2100;48;Suelo;19;326;30;P;S;0,14;0
2101;28;PocoInclinado;3;47;30;P;N;0,55;0
2102;23;PocoInclinado;0;23;20;P;E;0,96;0
2103;30;PocoInclinado;1;65;40;P;S;0,34;0
2104;19;MuyInclinado;1;20;40;P;O;1,55;0
2105;30;Suelo;2;21;20;P;O;0,6;0
2106;19;MuyInclinado;0;28;30;R;O;0,34;0
2107;18;MuyInclinado;0;23;30;P;O;0,53;1
2108;61;Plano;45;209;40;P;S;0,16;1
2109;19;Plano;1;16;20;R;E;0,25;0
2110;42;MuyInclinado;18;176;30;R;S;0,09;1
2111;43;Plano;22;96;10;R;E;0,02;1
2112;37;MuyInclinado;18;39;30;P;S;0,96;0
2113;26;MuyInclinado;2;55;40;P;S;0,31;0
2114;38;PocoInclinado;11;145;40;P;O;0,31;1
2115;65;Plano;38;143;30;P;O;0,19;1
2116;26;MuyInclinado;3;33;20;R;E;0,11;1
2117;18;MuyInclinado;0;19;40;P;E;0,93;0
2118;18;MuyInclinado;0;44;30;R;O;0,3;1
2119;25;PocoInclinado;0;29;40;P;O;0,7;0
2120;33;PocoInclinado;7;185;10;R;S;0,13;1
2121;35;Suelo;2;41;30;P;E;0,36;0
2122;18;MuyInclinado;0;44;20;R;O;0,3;1
2123;57;Plano;26;78;10;R;O;0,13;1
2124;31;PocoInclinado;5;25;20;R;E;0,34;1
2125;49;PocoInclinado;18;182;20;R;E;0,07;1
2126;26;PocoInclinado;1;39;40;R;E;0,07;1
2127;18;MuyInclinado;0;16;10;R;E;0,44;1
2128;19;MuyInclinado;0;26;20;P;E;0,69;0
2129;39;PocoInclinado;16;47;40;P;S;0,52;1
2130;47;MuyInclinado;6;40;40;R;O;0,3;0
2131;25;PocoInclinado;1;20;30;R;E;0,41;0
2132;47;MuyInclinado;28;189;30;R;S;0,05;1
2133;27;PocoInclinado;3;68;10;P;S;0,62;0
2134;37;Plano;7;29;30;R;E;0,19;1
2135;41;MuyInclinado;22;54;10;R;E;0,12;1
2136;39;PocoInclinado;7;39;40;P;E;0,43;1
2137;29;MuyInclinado;3;45;10;P;O;0,45;0
2138;27;PocoInclinado;3;43;30;R;E;0,15;1
2139;21;PocoInclinado;0;18;10;P;E;0,79;1
2140;25;MuyInclinado;1;20;30;R;E;0,15;1
2141;29;PocoInclinado;0;37;20;R;E;0,25;1
2142;41;PocoInclinado;2;94;20;R;O;0,14;1
2143;43;Suelo;3;30;20;R;E;0,13;1
2144;31;PocoInclinado;0;28;30;R;E;0,21;1
2145;57;MuyInclinado;36;172;20;R;S;0,15;1
2146;70;MuyInclinado;33;150;10;P;S;0,22;1
2147;19;MuyInclinado;0;15;20;R;E;0,73;0
2148;32;MuyInclinado;2;30;30;R;O;0,41;1
2149;48;MuyInclinado;12;51;40;R;E;0,13;1
2150;57;MuyInclinado;4;61;40;R;E;0,06;1
2151;21;PocoInclinado;0;19;20;P;O;1,3;0
2152;62;MuyInclinado;4;38;30;P;E;0,41;1
2153;21;MuyInclinado;0;20;10;R;E;0,13;1
2154;25;Suelo;0;16;30;R;E;0,23;1
2155;46;PocoInclinado;13;32;40;P;O;0,45;1
2156;33;Suelo;2;79;30;P;S;0,54;0
2157;23;Plano;1;19;30;R;E;0,45;1
2158;25;MuyInclinado;3;48;30;R;N;0,25;0
2159;35;PocoInclinado;7;29;40;R;O;0,32;1
2160;45;MuyInclinado;7;32;30;R;E;0,22;1
2161;28;MuyInclinado;6;33;10;P;O;0,83;0
2162;33;PocoInclinado;3;40;10;R;E;0,04;1
2163;20;PocoInclinado;0;25;20;R;E;0,25;0
2164;56;PocoInclinado;14;206;30;P;S;0,41;0
2165;28;Plano;4;25;30;R;E;0,32;1
2166;22;PocoInclinado;0;31;30;R;E;0,32;1
2167;39;MuyInclinado;5;39;30;R;E;0,15;1
2168;19;MuyInclinado;0;24;40;P;E;0,81;0
2169;30;MuyInclinado;4;45;40;P;N;0,32;1
2170;26;Plano;10;31;10;R;E;0,37;1
2171;19;MuyInclinado;0;22;20;R;E;0,1;1
2172;25;PocoInclinado;0;31;10;R;E;0,16;0
2173;31;MuyInclinado;0;34;30;R;E;0,17;0
2174;28;MuyInclinado;2;26;30;P;E;1,14;0
2175;27;MuyInclinado;3;28;10;R;E;0,19;1
2176;45;PocoInclinado;7;42;10;P;S;1,24;0
2177;19;MuyInclinado;0;15;10;R;E;0,73;0
2178;70;MuyInclinado;27;92;30;R;S;0,19;1
2179;42;PocoInclinado;6;49;30;P;N;0,45;1
2180;25;Suelo;0;60;30;R;O;0,22;1
2181;19;MuyInclinado;0;21;30;R;E;0,14;1
2182;24;PocoInclinado;0;41;20;R;E;0,29;1
2183;36;PocoInclinado;11;42;20;R;E;0,09;1
2184;39;PocoInclinado;7;39;20;P;E;0,43;1
2185;45;MuyInclinado;24;86;30;R;O;0,21;1
2186;18;MuyInclinado;0;22;40;P;S;2,15;1
2187;19;Plano;3;21;30;R;E;0,41;1
2188;29;MuyInclinado;3;42;30;R;O;0,31;1
2189;65;MuyInclinado;25;48;20;R;N;0,24;1
2190;20;MuyInclinado;1;19;30;R;E;0,5;1
2191;51;PocoInclinado;10;144;40;R;E;0,08;1
2192;18;MuyInclinado;0;22;10;R;E;0,24;0
2193;53;Plano;1;30;40;R;E;0,38;1
2194;50;PocoInclinado;23;104;10;R;E;0,09;1
2195;18;MuyInclinado;0;24;20;R;E;0,34;1
2196;24;PocoInclinado;0;63;10;P;S;0,7;0
2197;57;Plano;25;61;20;R;E;0,04;1
2198;35;MuyInclinado;9;80;30;P;S;0,29;0
2199;29;MuyInclinado;8;35;20;P;O;0,81;0
2200;19;MuyInclinado;0;14;40;R;E;0,67;0
2201;21;PocoInclinado;0;44;30;R;O;0,21;1
2202;28;PocoInclinado;2;47;30;P;E;0,38;0
2203;23;PocoInclinado;0;32;30;R;O;0,33;1
2204;38;PocoInclinado;4;91;20;R;O;0,08;0
2205;28;MuyInclinado;3;20;20;R;E;0,54;1
2206;22;PocoInclinado;0;31;10;P;O;0,96;0
2207;21;PocoInclinado;0;19;40;P;O;1,3;0
2208;19;MuyInclinado;0;14;20;R;E;0,67;0
2209;26;MuyInclinado;6;38;20;P;N;0,39;1
2210;42;MuyInclinado;7;47;10;R;O;0,24;1
2211;23;PocoInclinado;2;39;30;P;O;0,59;1
2212;32;Plano;9;33;20;R;O;0,33;1
2213;18;MuyInclinado;0;27;20;R;E;0,44;0
2214;40;PocoInclinado;15;78;30;P;S;0,35;1
2215;47;MuyInclinado;13;58;20;R;E;0,1;1
2216;41;PocoInclinado;6;87;40;R;O;0,08;1
2217;40;PocoInclinado;17;103;20;P;S;0,26;0
2218;42;MuyInclinado;5;72;30;P;E;0,46;1
2219;70;MuyInclinado;33;150;20;P;S;0,22;1
2220;30;MuyInclinado;5;26;40;P;E;0,72;0
2221;36;Suelo;3;69;40;R;O;0,2;1
2222;51;PocoInclinado;29;285;10;P;S;0,22;1
2223;53;Plano;9;41;30;P;N;0,46;1
2224;46;PocoInclinado;22;160;30;P;S;0,25;0
2225;20;PocoInclinado;0;35;40;R;E;0,22;1
2226;41;Suelo;9;87;20;R;E;0,09;1
2227;19;MuyInclinado;0;28;40;R;O;0,44;0
2228;29;PocoInclinado;4;58;40;P;O;0,5;0
2229;18;MuyInclinado;0;14;20;R;E;0,35;1
2230;31;MuyInclinado;11;41;20;R;E;0,07;1
2231;40;PocoInclinado;4;87;20;R;E;0,03;1
2232;35;MuyInclinado;9;43;30;P;N;0,5;1
2233;39;MuyInclinado;7;82;30;P;S;0,39;1
2234;28;MuyInclinado;7;44;10;P;N;0,58;1
2235;27;PocoInclinado;4;41;30;R;O;0,21;0
2236;22;PocoInclinado;0;28;30;P;E;0,91;0
2237;22;MuyInclinado;1;14;30;P;E;0,95;0
2238;52;MuyInclinado;22;87;10;P;E;0,24;1
2239;44;Plano;9;37;40;P;N;0,68;1
2240;38;PocoInclinado;9;94;10;P;S;0,45;0
2241;32;PocoInclinado;8;44;20;P;O;0,45;1
2242;44;Plano;22;93;40;R;S;0,19;1
2243;41;MuyInclinado;16;56;30;R;E;0,09;1
2244;44;Suelo;2;91;30;R;O;0,1;0
2245;45;PocoInclinado;0;81;30;R;O;0,09;1
2246;65;MuyInclinado;25;48;10;R;N;0,24;1
2247;32;PocoInclinado;4;37;20;R;E;0,11;1
2248;45;MuyInclinado;24;86;20;R;O;0,21;1
2249;21;PocoInclinado;0;36;20;P;O;0,53;0
2250;35;PocoInclinado;10;44;10;R;E;0,02;1
2251;43;PocoInclinado;21;101;20;R;S;0,19;0
2252;42;PocoInclinado;9;49;40;R;O;0,22;0
2253;67;MuyInclinado;7;58;30;P;O;0,31;1
2254;33;PocoInclinado;5;105;30;P;S;0,26;0
2255;53;Suelo;16;51;40;R;E;0,12;1
2256;24;PocoInclinado;0;44;30;P;N;0,44;0
2257;25;MuyInclinado;6;18;20;P;O;1,07;0
2258;28;PocoInclinado;3;61;20;P;S;0,42;0
2259;20;PocoInclinado;0;30;30;P;N;0,46;0
2260;52;Plano;33;80;30;R;O;0,2;1
2261;37;Suelo;1;90;30;R;E;0,04;1
2262;18;MuyInclinado;0;15;20;R;E;0,08;1
2263;26;MuyInclinado;2;26;20;P;E;0,7;1
2264;28;Suelo;1;77;20;R;E;0;1
2265;47;MuyInclinado;6;40;10;R;O;0,3;0
2266;27;MuyInclinado;3;28;40;R;E;0,19;1
2267;20;PocoInclinado;0;21;30;P;O;0,87;0
2268;37;Plano;11;63;30;P;S;0,56;1
2269;36;Suelo;3;45;10;R;E;0,11;1
2270;19;MuyInclinado;0;22;40;P;O;0,93;0
2271;22;Plano;1;22;30;R;E;0,18;1
2272;24;PocoInclinado;0;41;20;R;E;0,29;1
2273;27;PocoInclinado;1;21;20;P;E;0,83;1
2274;42;PocoInclinado;16;71;30;R;E;0,08;1
2275;39;PocoInclinado;8;259;40;R;O;0,1;1
2276;35;PocoInclinado;10;263;10;R;S;0,07;0
2277;41;MuyInclinado;12;58;30;P;S;0,36;1
2278;34;MuyInclinado;6;41;30;R;O;0,26;0
2279;38;PocoInclinado;10;63;20;P;N;0,32;1
2280;30;MuyInclinado;8;65;30;R;N;0,23;1
2281;43;Suelo;3;30;40;R;E;0,13;1
2282;19;MuyInclinado;0;26;40;P;N;0,83;0
2283;49;PocoInclinado;3;28;10;R;E;0,32;1
2284;41;MuyInclinado;21;189;40;R;S;0,1;1
2285;28;MuyInclinado;7;44;40;P;N;0,58;1
2286;37;Plano;9;33;40;R;E;0,05;1
2287;38;PocoInclinado;12;37;30;P;S;0,49;0
2288;23;MuyInclinado;3;25;10;R;E;0,12;1
2289;36;Suelo;3;69;20;R;O;0,2;1
2290;19;MuyInclinado;0;21;10;P;O;0,73;0
2291;43;PocoInclinado;0;94;30;P;S;0,41;0
2292;19;MuyInclinado;0;26;30;R;E;0,28;0
2293;33;PocoInclinado;8;102;20;P;S;0,57;0
2294;21;MuyInclinado;0;20;30;R;E;0,13;1
2295;32;Suelo;3;59;20;R;O;0,24;1
2296;25;MuyInclinado;4;21;30;P;O;0,58;1
2297;63;MuyInclinado;29;208;30;P;S;0,25;0
2298;56;MuyInclinado;37;160;30;P;S;0,19;1
2299;43;PocoInclinado;13;71;20;R;O;0,1;1
2300;21;Plano;4;19;40;R;E;0,41;1
2301;37;PocoInclinado;4;30;20;R;E;0,2;1
2302;53;Suelo;9;97;20;P;S;0,45;0
2303;48;MuyInclinado;17;81;20;P;S;0,67;0
2304;64;Plano;36;145;30;R;S;0,11;1
2305;29;MuyInclinado;4;48;30;P;N;0,33;1
2306;54;MuyInclinado;2;32;10;R;E;0,28;1
2307;18;Plano;0;20;30;R;E;0,23;1
2308;28;Suelo;0;57;30;P;S;0,34;0
2309;23;MuyInclinado;0;27;10;P;N;0,83;0
2310;38;PocoInclinado;11;145;20;P;O;0,31;1
2311;23;PocoInclinado;2;47;40;P;N;0,46;0
2312;29;PocoInclinado;1;50;10;P;N;0,45;0
2313;23;MuyInclinado;2;25;20;P;E;0,53;0
2314;45;PocoInclinado;1;60;20;R;O;0,26;0
2315;43;PocoInclinado;8;49;40;R;E;0,18;1
2316;19;MuyInclinado;0;21;30;R;E;0,14;1
2317;38;PocoInclinado;14;98;30;P;O;0,33;1
2318;26;PocoInclinado;2;37;10;R;E;0,11;1
2319;34;PocoInclinado;11;52;30;P;S;0,38;1
2320;37;Plano;0;36;10;P;O;0,61;0
2321;32;MuyInclinado;7;40;40;R;E;0,22;1
2322;33;PocoInclinado;1;23;20;R;E;0,22;0
2323;29;PocoInclinado;8;39;10;P;S;0,41;0
2324;33;PocoInclinado;3;26;40;P;E;0,62;1
2325;21;PocoInclinado;0;44;40;R;O;0,21;1
2326;59;PocoInclinado;19;174;10;P;S;0,44;0
2327;41;MuyInclinado;21;64;30;R;E;0,01;1
2328;18;MuyInclinado;0;56;40;P;O;0,44;0
2329;36;PocoInclinado;4;101;10;R;N;0,13;0
2330;18;MuyInclinado;0;18;20;P;O;0,66;0
2331;40;PocoInclinado;4;87;20;R;E;0,03;1
2332;21;PocoInclinado;0;35;20;R;E;0,26;0
2333;40;PocoInclinado;15;129;20;P;S;0,21;1
2334;25;Plano;1;19;30;R;E;0,16;1
2335;39;MuyInclinado;0;36;20;R;E;0,28;0
2336;37;PocoInclinado;0;35;20;P;O;0,42;1
2337;35;PocoInclinado;7;76;20;R;E;0,16;1
2338;21;Plano;4;19;30;R;E;0,41;1
2339;37;PocoInclinado;4;53;30;P;O;0,45;1
2340;42;Plano;15;60;30;R;N;0,16;1
2341;19;MuyInclinado;0;22;20;R;E;0,45;1
2342;34;PocoInclinado;2;55;10;P;S;0,36;0
2343;34;PocoInclinado;7;30;30;P;E;0,62;1
2344;20;Plano;1;22;40;P;E;0,56;0
2345;66;MuyInclinado;18;70;20;R;O;0,07;1
2346;25;MuyInclinado;6;29;30;R;E;0,26;1
2347;44;PocoInclinado;4;65;40;R;O;0,15;1
2348;28;MuyInclinado;6;33;20;P;O;0,83;0
2349;21;PocoInclinado;0;21;10;P;O;0,6;1
2350;41;MuyInclinado;17;68;20;R;S;0,24;1
2351;42;MuyInclinado;18;176;30;R;S;0,09;1
2352;44;PocoInclinado;21;314;10;R;S;0,06;1
2353;65;PocoInclinado;29;189;10;R;S;0,08;1
2354;27;PocoInclinado;1;38;30;R;E;0,3;1
2355;26;PocoInclinado;1;38;10;P;E;0,48;1
2356;64;MuyInclinado;42;267;10;P;S;0,18;1
2357;22;PocoInclinado;0;31;30;P;O;0,96;0
2358;27;Suelo;0;30;10;R;E;0,19;1
2359;59;Plano;31;86;20;R;O;0,15;1
2360;26;PocoInclinado;2;37;20;R;E;0,11;1
2361;48;PocoInclinado;24;66;20;R;E;0,11;1
2362;35;PocoInclinado;6;81;30;R;N;0,15;1
2363;20;PocoInclinado;0;77;40;R;S;0,22;0
2364;22;PocoInclinado;0;28;30;P;E;0,91;0
2365;24;PocoInclinado;0;48;40;R;E;0,04;0
2366;26;PocoInclinado;1;39;20;R;E;0,07;1
2367;21;MuyInclinado;2;23;30;R;E;0,19;1
2368;26;MuyInclinado;6;23;20;P;E;0,73;1
2369;19;Plano;1;20;30;R;E;0,53;1
2370;34;MuyInclinado;6;27;30;R;E;0,3;1
2371;34;Plano;0;26;10;R;E;0,09;1
2372;23;Plano;5;26;20;R;E;0,26;0
2373;34;PocoInclinado;3;72;30;R;E;0,18;1
2374;65;MuyInclinado;38;352;10;R;E;0,03;1
2375;23;PocoInclinado;0;28;20;R;E;0,14;1
2376;47;MuyInclinado;10;39;10;R;E;0,24;1
2377;45;PocoInclinado;16;53;10;R;E;0,16;1
2378;62;Plano;32;86;20;R;S;0,14;1
2379;36;MuyInclinado;4;34;20;P;O;0,66;0
2380;69;MuyInclinado;24;84;20;P;S;0,44;1
2381;19;MuyInclinado;0;20;30;R;E;0,42;1
2382;71;Plano;18;57;20;P;N;0,32;1
2383;26;MuyInclinado;4;22;30;R;E;0,37;1
2384;26;Plano;5;24;30;R;E;0,41;1
2385;28;PocoInclinado;2;47;20;P;E;0,38;0
2386;23;PocoInclinado;0;34;30;P;N;0,67;0
2387;40;PocoInclinado;18;84;30;R;E;0,14;1
2388;30;PocoInclinado;5;27;40;R;E;0,29;1
2389;18;Plano;1;15;20;R;E;0,64;0
2390;42;MuyInclinado;7;47;30;R;O;0,24;1
2391;40;PocoInclinado;15;111;30;R;O;0,18;1
2392;30;MuyInclinado;2;34;20;P;O;0,46;1
2393;29;Suelo;1;51;30;R;E;0,04;1
2394;26;PocoInclinado;5;25;30;P;O;0,54;1
2395;41;MuyInclinado;10;29;20;R;E;0,19;1
2396;34;PocoInclinado;8;30;10;R;O;0,25;1
2397;48;PocoInclinado;13;153;20;R;O;0,04;1
2398;40;Plano;20;61;30;R;O;0,13;1
2399;43;PocoInclinado;13;127;10;R;E;0,05;1
2400;70;PocoInclinado;48;165;10;P;E;0,24;1
2401;32;PocoInclinado;7;34;20;P;E;0,42;1
2402;18;MuyInclinado;0;36;20;R;O;0,23;0
2403;20;PocoInclinado;0;19;20;R;E;0,28;1
2404;23;PocoInclinado;0;28;20;P;O;0,88;0
2405;33;MuyInclinado;9;34;40;P;S;0,5;0
2406;42;Plano;1;32;40;R;E;0,3;0
2407;18;MuyInclinado;0;19;10;R;E;0,4;0
2408;29;PocoInclinado;3;102;20;R;S;0,19;0
2409;64;Plano;40;198;40;R;S;0,1;1
2410;70;MuyInclinado;33;150;10;P;S;0,22;1
2411;23;PocoInclinado;0;32;20;R;O;0,33;1
2412;41;PocoInclinado;15;89;30;R;N;0,2;1
2413;39;PocoInclinado;17;165;10;R;N;0,05;1
2414;38;Suelo;2;229;30;R;S;0,1;1
2415;34;PocoInclinado;8;49;30;R;E;0,23;1
2416;30;MuyInclinado;2;34;20;P;O;0,46;1
2417;48;Plano;0;28;40;R;E;0,12;1
2418;33;MuyInclinado;3;33;20;R;E;0,21;1
2419;29;PocoInclinado;8;39;40;P;S;0,41;0
2420;49;MuyInclinado;14;94;20;R;S;0,14;1
2421;49;PocoInclinado;20;140;30;R;S;0,17;1
2422;36;MuyInclinado;2;27;20;R;E;0,44;0
2423;28;PocoInclinado;4;20;20;R;E;0,37;1
2424;41;MuyInclinado;9;68;20;P;S;0,7;0
2425;20;PocoInclinado;0;27;30;R;E;0,05;0
2426;65;Plano;21;42;20;R;E;0,05;1
2427;20;PocoInclinado;0;20;30;R;E;0,43;0
2428;62;Plano;4;27;10;P;O;0,62;1
2429;24;Plano;2;29;30;P;E;1,05;1
2430;34;PocoInclinado;0;49;40;R;E;0,15;1
2431;31;PocoInclinado;0;28;40;R;E;0,21;1
2432;19;MuyInclinado;0;26;30;P;E;0,69;0
2433;44;MuyInclinado;7;59;40;R;O;0,23;1
2434;53;Suelo;7;80;20;P;S;0,27;1
2435;31;PocoInclinado;2;45;30;P;O;0,42;0
2436;53;Suelo;7;80;30;P;S;0,27;1
2437;53;MuyInclinado;4;35;20;R;E;0,06;1
2438;29;PocoInclinado;1;34;20;P;E;0,61;0
2439;23;PocoInclinado;0;73;40;R;E;0,02;1
2440;46;Plano;5;40;40;R;E;0,16;1
2441;60;PocoInclinado;22;60;20;P;S;0,59;1
2442;19;MuyInclinado;0;28;40;R;E;0,42;0
2443;18;MuyInclinado;0;14;30;R;E;0,45;1
2444;45;MuyInclinado;24;86;10;R;O;0,21;1
2445;27;PocoInclinado;3;41;20;R;E;0,16;0
2446;28;Plano;2;24;40;R;E;0,05;1
2447;36;Suelo;9;108;20;R;S;0,13;1
2448;22;PocoInclinado;0;50;20;R;E;0,04;1
2449;28;PocoInclinado;1;16;30;R;E;0,38;1
2450;39;PocoInclinado;12;82;20;R;O;0,14;1
2451;29;MuyInclinado;8;35;20;P;O;0,81;0
